"x","y"
376,0.0384054717715678
377,0.142197316472579
378,0.232384699973638
379,0.297110855481017
380,0.322939456974048
381,0.303765020388519
382,0.236132767224789
383,0.128134852991655
384,-0.0119639912282077
385,-0.16855049371217
386,-0.319856703745398
387,-0.449435420422678
388,-0.538444564252014
389,-0.570742751116859
390,-0.541870966755785
391,-0.449984494290062
392,-0.299931028832354
393,-0.110895650371904
394,0.100879318299553
395,0.310969626119073
396,0.496401953413536
397,0.632429878894752
398,0.710617294532809
399,0.711636564205009
400,0.642078210832967
401,0.505722041908698
402,0.316872049863774
403,0.0937133864170823
404,-0.134124073790452
405,-0.353188870325634
406,-0.533041976379187
407,-0.659546916054796
408,-0.722201478018499
409,-0.715370183210984
410,-0.638665050622709
411,-0.506728215005498
412,-0.329973878994298
413,-0.125597459912298
414,0.0802438986006269
415,0.272367698279737
416,0.4344814515735
417,0.543051055486404
418,0.600712249255037
419,0.596496087953591
420,0.534418901325363
421,0.423834946261187
422,0.280022356591306
423,0.111511923298096
424,-0.0535411174091353
425,-0.204843138120788
426,-0.324868442510332
427,-0.400608485887187
428,-0.425000320246988
429,-0.401658953731965
430,-0.329069111748945
431,-0.220511373988217
432,-0.0947217491886385
433,0.0412833461180016
434,0.1613744665747
435,0.253041805765009
436,0.307034766884236
437,0.315315540428529
438,0.272737372773193
439,0.194560799970969
440,0.0823893635682138
441,-0.0465478476337756
442,-0.171750288699739
443,-0.281093525461379
444,-0.361088924054823
445,-0.392097871135693
446,-0.377289262056198
447,-0.313012617227604
448,-0.198153232826298
449,-0.0525979905796583
450,0.11432012787879
451,0.28847579502718
452,0.442588836013461
453,0.565324142254618
454,0.640704802122049
455,0.653092619059701
456,0.597799758627224
457,0.480465648320338
458,0.298606161450649
459,0.0725847449449502
460,-0.177664237791537
461,-0.434322802348026
462,-0.667567707896146
463,-0.849102128933565
464,-0.965975525942904
465,-0.992472739245092
466,-0.92130749687462
467,-0.758571499086685
468,-0.507851242890219
469,-0.189969175694138
470,0.160933126320299
471,0.518385523251097
472,0.844872838492231
473,1.10142617585129
474,1.26388536278317
475,1.31355384487247
476,1.23129125774987
477,1.03250001418809
478,0.726509410874405
479,0.337590852155807
480,-0.0917513536921665
481,-0.524729414295271
482,-0.924032004498363
483,-1.24211947682564
484,-1.45323341701612
485,-1.53931198739597
486,-1.4809780377155
487,-1.28966777098368
488,-0.982255712480326
489,-0.5790524343979
490,-0.122571307200803
491,0.344908712083185
492,0.789591889046178
493,1.16267306299284
494,1.43188131629869
495,1.5814926909759
496,1.58701080900549
497,1.4566280796853
498,1.20185349793924
499,0.845207065292806
500,0.417836802900812
501,-0.0341164024197244
502,-0.478430972089824
503,-0.87163037841351
504,-1.17727283743134
505,-1.37601973642958
506,-1.45037255481994
507,-1.39434994764742
508,-1.22223091014384
509,-0.953374539954022
510,-0.608602295771749
511,-0.233533423683505
512,0.146331625455046
513,0.493404649872677
514,0.778343140157793
515,0.978453926077659
516,1.08958136810568
517,1.09757934825122
518,1.01892390815461
519,0.867258412680264
520,0.656843879026585
521,0.417259289796033
522,0.171316497842738
523,-0.0667053377563881
524,-0.272228603721284
525,-0.436902088746598
526,-0.558079874411249
527,-0.630279279874073
528,-0.657621278020151
529,-0.65160645154748
530,-0.612397353817963
531,-0.553173382774717
532,-0.479912800273965
533,-0.396863256643566
534,-0.304100559119518
535,-0.212482787585493
536,-0.10874180088363
537,-0.00139273328029727
538,0.111532826762759
539,0.233177075657486
540,0.358034494713483
541,0.478241851577001
542,0.594063911172356
543,0.688099216721767
544,0.752644923004117
545,0.77859515552382
546,0.753816824352155
547,0.670031111402035
548,0.530655486474914
549,0.333125754483697
550,0.0878277305581053
551,-0.185788049352559
552,-0.472871667836439
553,-0.745954262136152
554,-0.977952505202294
555,-1.14715236156811
556,-1.23224167378397
557,-1.21523195768152
558,-1.09619648066204
559,-0.873602174135734
560,-0.564881228277323
561,-0.188447763088467
562,0.220037117745332
563,0.634837688950233
564,1.01132115493778
565,1.32230036366808
566,1.53525200236314
567,1.63008536016264
568,1.59213489611526
569,1.42473982192102
570,1.13185174190349
571,0.738271522430521
572,0.270806939036623
573,-0.233800657730428
574,-0.736111735125406
575,-1.19305427080584
576,-1.56832501624534
577,-1.82789106851086
578,-1.94589419442485
579,-1.91005699805841
580,-1.72037043172965
581,-1.38211750249223
582,-0.92858176511812
583,-0.383890351387566
584,0.200647476440894
585,0.78203750292389
586,1.30805571296728
587,1.73680741129524
588,2.02327041343823
589,2.14663305346311
590,2.08716944969515
591,1.84990029060445
592,1.45165400362388
593,0.924207819714744
594,0.313482661411034
595,-0.328846236861722
596,-0.943311446353388
597,-1.47871648872887
598,-1.88111372786099
599,-2.12056046483181
600,-2.16818118973966
601,-2.02830367459025
602,-1.70757387815707
603,-1.24162422510071
604,-0.672250941385608
605,-0.0526782727236668
606,0.561332336349244
607,1.11243756669998
608,1.55767824048871
609,1.85621662555586
610,1.98761000112238
611,1.94807390531691
612,1.74387258947419
613,1.40068498424264
614,0.955163556203199
615,0.446866629240164
616,-0.0756006861543093
617,-0.568178042443946
618,-0.990246014020314
619,-1.31385829313019
620,-1.51054346523206
621,-1.5801956354688
622,-1.51871030775751
623,-1.34267940407618
624,-1.07349473435589
625,-0.741783948577823
626,-0.375606704133954
627,-0.0120685237672653
628,0.32348477822016
629,0.605681361602883
630,0.816745699610028
631,0.947845187141012
632,1.00028877265847
633,0.976301661907505
634,0.889606958429091
635,0.757255549328238
636,0.592106375987059
637,0.413494467134343
638,0.236347840988074
639,0.066669444381456
640,-0.0842241531567819
641,-0.215045432163143
642,-0.327631339091985
643,-0.422317296984138
644,-0.49998839550567
645,-0.566137509905058
646,-0.617703003465043
647,-0.649936879140906
648,-0.665831257992291
649,-0.650726557376335
650,-0.602678890276916
651,-0.51809408821498
652,-0.390024257058415
653,-0.219822691428296
654,-0.0176869246524064
655,0.213572674455456
656,0.455055998532613
657,0.68689014172296
658,0.893453858887046
659,1.05038075861423
660,1.13771521198006
661,1.14385412844797
662,1.06053586403855
663,0.879766547109548
664,0.620078298219333
665,0.289840629166967
666,-0.0873766696203083
667,-0.473710718906425
668,-0.844678298190045
669,-1.16309976196073
670,-1.3946001429557
671,-1.51781834457343
672,-1.51866656498054
673,-1.38233373757881
674,-1.1259796176746
675,-0.762578263386965
676,-0.319996961127587
677,0.16211908930363
678,0.639180287969134
679,1.07750991675557
680,1.4249727357779
681,1.65594639167887
682,1.74918388481876
683,1.6870868051649
684,1.47939415535436
685,1.14211178105626
686,0.701191802509953
687,0.196726370444453
688,-0.324516608937698
689,-0.822371449914597
690,-1.25127582832647
691,-1.56978838133724
692,-1.7590223837052
693,-1.79743104596914
694,-1.68129734020569
695,-1.42726456360398
696,-1.05466423573379
697,-0.590795037019866
698,-0.0882133508054859
699,0.423022530315074
700,0.893465474893346
701,1.28164756527117
702,1.55998606452374
703,1.70657173321855
704,1.70294589816297
705,1.55919226752603
706,1.28715912233106
707,0.905417344310443
708,0.457449670229335
709,-0.0205202872694233
710,-0.491657032368459
711,-0.903572608329055
712,-1.22701055330674
713,-1.43601480280614
714,-1.50519278853909
715,-1.43771442327994
716,-1.24292898070554
717,-0.935819332973982
718,-0.554232160591978
719,-0.138074986706235
720,0.278727446811526
721,0.647747166797765
722,0.935950049310617
723,1.12249724854609
724,1.19017029704157
725,1.13400893827619
726,0.978066481799269
727,0.730897717818489
728,0.431323463100467
729,0.112341981022809
730,-0.193171913820335
731,-0.456678122392126
732,-0.646198531263864
733,-0.756327399400115
734,-0.777221770467247
735,-0.712301763767148
736,-0.579545848456407
737,-0.399592142971611
738,-0.190552574266009
739,0.0125051423785531
740,0.190112100003905
741,0.326694836044241
742,0.401168703203444
743,0.412427831012763
744,0.368715338449782
745,0.267626876166282
746,0.138314284759031
747,-0.0055546834458264
748,-0.141918758687363
749,-0.251154690976569
750,-0.310411173058339
751,-0.322695470543262
752,-0.272002097293773
753,-0.170143639282842
754,-0.0315391846906231
755,0.130037835897734
756,0.291251050204588
757,0.424907949048229
758,0.515574964755715
759,0.547297409158004
760,0.504019319755589
761,0.397558870416315
762,0.228066570850615
763,0.0166574047361846
764,-0.214700372637653
765,-0.434070710577294
766,-0.624826767528383
767,-0.749777875693816
768,-0.800150307081673
769,-0.766490170327963
770,-0.643868341675698
771,-0.447629782822837
772,-0.198889638720769
773,0.0832306332444986
774,0.362223201101627
775,0.609398561562324
776,0.801515613371724
777,0.91432848352563
778,0.934171482200459
779,0.865010755573577
780,0.705364494136168
781,0.477198357793491
782,0.201953094104169
783,-0.0907061320883779
784,-0.37681913295916
785,-0.618025139266454
786,-0.801909669222248
787,-0.902485973725111
788,-0.914379806678255
789,-0.837127567181777
790,-0.681699418754725
791,-0.460395047793478
792,-0.201765602327184
793,0.0699636088718905
794,0.328225355317696
795,0.543896182137557
796,0.696513558569746
797,0.7751707255996
798,0.767901292521303
799,0.681036982110862
800,0.527368938775123
801,0.320029013773881
802,0.0883161396818734
803,-0.142470325928339
804,-0.349535144474434
805,-0.506238885749864
806,-0.597707951849606
807,-0.616443896965381
808,-0.559841103663166
809,-0.437729720114471
810,-0.266757912966388
811,-0.0687903572145183
812,0.135770860649516
813,0.314870763691285
814,0.455180520742776
815,0.533867692804801
816,0.544830253440679
817,0.485092539190069
818,0.362937889302255
819,0.188718541762366
820,-0.0130068482183987
821,-0.223769956059435
822,-0.415959989980773
823,-0.56822972655716
824,-0.660171408000952
825,-0.679669172497115
826,-0.621221902842793
827,-0.485242210649236
828,-0.285671434848818
829,-0.0390546892279114
830,0.230530727813676
831,0.492217663902114
832,0.720876624777782
833,0.885788917472647
834,0.968663609432666
835,0.950648356852094
836,0.833769845467537
837,0.617156130484122
838,0.323908550793057
839,-0.0232040366410226
840,-0.389239803317046
841,-0.738144738506214
842,-1.02957613367237
843,-1.23492722893049
844,-1.32393152924756
845,-1.28464102011104
846,-1.1150497374543
847,-0.824845225951204
848,-0.441879629620675
849,0.00343733449784458
850,0.462748267398919
851,0.896942286289097
852,1.2576152526091
853,1.50851761656672
854,1.62357437322528
855,1.58595282505766
856,1.39552587522814
857,1.07036594498548
858,0.636015004150299
859,0.132415103635474
860,-0.390460333880626
861,-0.888914079430557
862,-1.31063270074867
863,-1.61729059725028
864,-1.78023076476898
865,-1.78300940294494
866,-1.62227716498293
867,-1.31674738202535
868,-0.891803205118953
869,-0.384641330915408
870,0.150900577145408
871,0.673421759287524
872,1.13036490627709
873,1.48060681107768
874,1.6954769759314
875,1.75589867882134
876,1.6564576976553
877,1.41266718732707
878,1.04874004838792
879,0.598657684532906
880,0.109721067753396
881,-0.373324375963732
882,-0.807353960877722
883,-1.15024302361052
884,-1.37505658804394
885,-1.46884282628347
886,-1.42484296412616
887,-1.25615566863398
888,-0.989403301939157
889,-0.648963964932242
890,-0.278254964768283
891,0.0886846435909852
892,0.417575248929765
893,0.684444637747692
894,0.863976359648765
895,0.958794532728689
896,0.96366814338953
897,0.890300576700899
898,0.760619337679038
899,0.591089733122759
900,0.401633716385822
901,0.218136453306397
902,0.0499695367248895
903,-0.0921224124626191
904,-0.196619459617903
905,-0.272525523816273
906,-0.321983388585619
907,-0.347765295640834
908,-0.365576525116318
909,-0.380026564517922
910,-0.395238939697438
911,-0.416338071239094
912,-0.444176333486343
913,-0.463887125124448
914,-0.480778246926561
915,-0.474023264345229
916,-0.436557192673044
917,-0.361884505251003
918,-0.243494341331626
919,-0.0769525902769584
920,0.123416492899043
921,0.350514109001986
922,0.588888996196608
923,0.806718717895068
924,0.988490949567409
925,1.10732348849494
926,1.13948548149293
927,1.0735360199129
928,0.910134408284931
929,0.640140929723799
930,0.295867368129118
931,-0.106817583343113
932,-0.533556653617425
933,-0.941498519799109
934,-1.29336436538409
935,-1.55708504920233
936,-1.69550594011401
937,-1.69287304582684
938,-1.54446088451995
939,-1.25029375110493
940,-0.832338328509461
941,-0.326297676288236
942,0.235753505360178
943,0.80041052570462
944,1.31924929028052
945,1.74864685040222
946,2.0481228614071
947,2.18036517787423
948,2.14092251955486
949,1.91640297378403
950,1.52501589898398
951,0.994626381948059
952,0.367602834732699
953,-0.312987906793212
954,-0.978902320724144
955,-1.58308522149854
956,-2.07193956316344
957,-2.39272500802007
958,-2.5222891475403
959,-2.44462127409023
960,-2.15280168043586
961,-1.67843765318717
962,-1.05340682914781
963,-0.324582827767244
964,0.437942439228781
965,1.17278697098576
966,1.81784766594995
967,2.30679358843173
968,2.59857181298587
969,2.66863382932355
970,2.49898249804399
971,2.10924596875471
972,1.53595518822487
973,0.822168741658832
974,0.0396354904453891
975,-0.73793958155004
976,-1.45157008895914
977,-2.02245602927287
978,-2.40931597124377
979,-2.57752515490975
980,-2.51612105549614
981,-2.2320856716856
982,-1.76570300612456
983,-1.15282519000505
984,-0.459201804275718
985,0.252935214332953
986,0.920330764668259
987,1.49023316470893
988,1.91013212820926
989,2.15831107280793
990,2.21907404103018
991,2.09208367114606
992,1.80411317275211
993,1.38507122873713
994,0.874355348140213
995,0.325823924174603
996,-0.216867449270252
997,-0.709753618801469
998,-1.11402538289119
999,-1.39889865390256
1000,-1.56127384069226
1001,-1.58280660397053
1002,-1.48534449582152
1003,-1.28387326720752
1004,-1.00221169311298
1005,-0.674058679469863
1006,-0.335111474879173
1007,-0.00395247086052529
1008,0.28513785828002
1009,0.519018586290549
1010,0.693229336523578
1011,0.798369367320418
1012,0.845369124568857
1013,0.842107726117378
1014,0.802283141480927
1015,0.731772417846598
1016,0.651621941762412
1017,0.55589157642826
1018,0.455943024858471
1019,0.34972132240105
1020,0.231973659657748
1021,0.0988683565978368
1022,-0.0476018775693931
1023,-0.215758097074217
1024,-0.397242368507629
1025,-0.583628543156023
1026,-0.768690415489476
1027,-0.931623173034737
1028,-1.05482621610231
1029,-1.12402049219603
1030,-1.1191510060074
1031,-1.02982486983995
1032,-0.853089606409518
1033,-0.590436022212606
1034,-0.250826706719767
1035,0.136486881732271
1036,0.553278016194101
1037,0.957490236787015
1038,1.31665052706336
1039,1.59245361816939
1040,1.75621494702054
1041,1.77973489476672
1042,1.65511407574795
1043,1.38108778600709
1044,0.972420417335965
1045,0.458593374119086
1046,-0.119601643741245
1047,-0.715467062071501
1048,-1.27371608785793
1049,-1.74157850800156
1050,-2.07578152133721
1051,-2.23750443477562
1052,-2.20731654521568
1053,-1.98228102769763
1054,-1.57478456266581
1055,-1.01801007520968
1056,-0.358814460025242
1057,0.345388320394734
1058,1.03483562060566
1059,1.64260843676629
1060,2.11832020322494
1061,2.41528029887416
1062,2.50436766271598
1063,2.37961586398922
1064,2.04783068142255
1065,1.53852615713865
1066,0.895091621621833
1067,0.17376216651256
1068,-0.566181568723242
1069,-1.2566004824507
1070,-1.84398831446033
1071,-2.27572520428218
1072,-2.51801263381281
1073,-2.55108428686725
1074,-2.37318384002969
1075,-2.00014132416809
1076,-1.46473646061948
1077,-0.813154077843219
1078,-0.0980534494688703
1079,0.616473243557654
1080,1.27606591555618
1081,1.81903120415922
1082,2.20540976580511
1083,2.4001539507318
1084,2.38773192105418
1085,2.17389075717654
1086,1.77387770453228
1087,1.22832851281291
1088,0.58574998466575
1089,-0.0945208910178148
1090,-0.750621336668001
1091,-1.31833120870895
1092,-1.75444137445135
1093,-2.01145323420927
1094,-2.07713964281316
1095,-1.94629293590121
1096,-1.64199906647699
1097,-1.19658328371273
1098,-0.664530471995997
1099,-0.0970419257661634
1100,0.448958550699311
1101,0.917672348871878
1102,1.27518112165975
1103,1.49085208098322
1104,1.55505761493756
1105,1.47528367205409
1106,1.27031359645223
1107,0.968427763714532
1108,0.60900789139591
1109,0.232023858159678
1110,-0.128637888760156
1111,-0.435846019097175
1112,-0.669024322377069
1113,-0.812648492929773
1114,-0.864575108241955
1115,-0.826112398021492
1116,-0.722034037015099
1117,-0.562467929919692
1118,-0.380059556035875
1119,-0.197819391621307
1120,-0.0349106333344585
1121,0.0879349841419818
1122,0.160512908617012
1123,0.183170441465233
1124,0.159901396902211
1125,0.101574001202683
1126,0.029489300005903
1127,-0.0399123851278966
1128,-0.0888964955614236
1129,-0.0972719677817991
1130,-0.0601732022664274
1131,0.0220285631893065
1132,0.148130352820044
1133,0.296032156401338
1134,0.446777550237348
1135,0.580242363327517
1136,0.665522562605936
1137,0.68535824035648
1138,0.629836906952452
1139,0.488630927672709
1140,0.273558486805302
1141,0.000221851013056506
1142,-0.3052954934286
1143,-0.615858299174722
1144,-0.886012389249185
1145,-1.09625559063516
1146,-1.21020649393703
1147,-1.21144032428369
1148,-1.09480110710403
1149,-0.865108832879221
1150,-0.532238668304756
1151,-0.13707602759165
1152,0.294275451968138
1153,0.719259773587193
1154,1.09104503989978
1155,1.37888552117616
1156,1.55184305555801
1157,1.58426568107963
1158,1.47579896085498
1159,1.23308079847555
1160,0.869713450437358
1161,0.422491189598891
1162,-0.0671653442797473
1163,-0.566319990433284
1164,-1.01339330391284
1165,-1.37823806889109
1166,-1.62148926256378
1167,-1.71965820485225
1168,-1.65979322652744
1169,-1.45310420604783
1170,-1.10681026463203
1171,-0.660283867604799
1172,-0.154400563486827
1173,0.366434799966668
1174,0.850422034028655
1175,1.24912658939847
1176,1.52747694051552
1177,1.66021199616788
1178,1.62519324583376
1179,1.44389871493264
1180,1.12179366901022
1181,0.699857743968562
1182,0.220926995866159
1183,-0.265806614210615
1184,-0.719291915242027
1185,-1.08312287393302
1186,-1.33645206452834
1187,-1.45483004367789
1188,-1.42654293148863
1189,-1.26719974338646
1190,-0.994845093902317
1191,-0.634030638641781
1192,-0.231500315237865
1193,0.175789614066671
1194,0.554057290408201
1195,0.860054268038308
1196,1.0706244015102
1197,1.17454139893553
1198,1.15356870347769
1199,1.0248811306652
1200,0.800037048007603
1201,0.504643814279691
1202,0.168285299554568
1203,-0.164309284261133
1204,-0.472622714648681
1205,-0.711954462312733
1206,-0.862104309643002
1207,-0.911566149573886
1208,-0.852511323053947
1209,-0.691493923451648
1210,-0.456086001193286
1211,-0.167630947349971
1212,0.137258071546072
1213,0.414949729904923
1214,0.638162763924138
1215,0.776322596205653
1216,0.808510815085002
1217,0.733656689888678
1218,0.561932006656869
1219,0.306768903495262
1220,0.00889907031085771
1221,-0.298060565660202
1222,-0.581083821319926
1223,-0.795326356717333
1224,-0.918065352338478
1225,-0.93461051843105
1226,-0.832633891766446
1227,-0.626717567771107
1228,-0.338082869396871
1229,0.00716180164365779
1230,0.370372140601096
1231,0.705765579155553
1232,0.987356622931402
1233,1.17095774680721
1234,1.23823756250537
1235,1.17990497430129
1236,0.99399693133839
1237,0.693115537398875
1238,0.312246854652328
1239,-0.121660218609039
1240,-0.560284247794562
1241,-0.95687230207056
1242,-1.27525815012208
1243,-1.47635114663227
1244,-1.5358069982609
1245,-1.44327359187902
1246,-1.20630654378785
1247,-0.838884978077332
1248,-0.380568812385136
1249,0.12380575265482
1250,0.632462067592914
1251,1.08138278593524
1252,1.43185113092342
1253,1.64454409121332
1254,1.69301268801188
1255,1.57148268167765
1256,1.2971283486829
1257,0.88550437483252
1258,0.389171835349186
1259,-0.145908125793904
1260,-0.664221482178427
1261,-1.11236417317091
1262,-1.4428285294442
1263,-1.62972166301496
1264,-1.65319144650985
1265,-1.51145984132523
1266,-1.23204525995824
1267,-0.836309393225752
1268,-0.375041587160253
1269,0.106634851040211
1270,0.561984221323661
1271,0.948338228326912
1272,1.22951349302917
1273,1.38656265367296
1274,1.40986019747881
1275,1.30287831608442
1276,1.08601733290825
1277,0.783020059431055
1278,0.427925698176798
1279,0.0552030999588409
1280,-0.295041804437727
1281,-0.599261985685526
1282,-0.824051025798339
1283,-0.959933305328305
1284,-1.00006540987234
1285,-0.943817085381632
1286,-0.808399058522897
1287,-0.610680406512625
1288,-0.376688641539088
1289,-0.132160785249802
1290,0.0939309027310945
1291,0.283235950630058
1292,0.415222979949046
1293,0.480996700432672
1294,0.481811752379901
1295,0.424045627390897
